547.339,0.156
551.414,0.624
591.638,0.156
725.271,0.241
517.941,1.367
590.764,1.154
722.35,0.988
725.682,3.052
559.817,2.504
484.634,1.872
549.835,1.716
762.801,1.924
721.206,2.132
496.489,2.34
678.072,3.194
761.969,2.652
494.929,2.964
719.369,3.865
761.034,3.588
633.233,3.796
503.664,3.9
588.102,4.004
765.401,3.9
685.539,4.211
545.955,4.972
612.247,5.56
760.41,4.523
781.155,5.303
587.27,4.835
718.607,4.835
787.55,4.991
586.958,5.459
543.751,5.927
715.986,8.163
532.862,6.488
592.223,8.672
787.55,6.083
516.483,6.679
545.623,6.395
519.262,6.707
519.886,6.707
853.063,6.707
545.155,7.269
547.189,11.015
552.642,7.019
443.975,7.903
551.914,7.539
627.213,8.768
788.339,9.784
852.364,10.813
544.282,8.766
755.418,8.579
443.767,8.891
753.754,10.51
443.975,9.723
529.817,9.957
455.958,10.811
525.606,10.659
526.437,10.451
527.061,10.451
763.529,10.451
524.462,10.971
532.053,10.763
762.749,11.075
761.969,11.855
776.131,13.833
506.94,12.011
533.301,12.634
579.512,13.109
760.722,12.634
751.421,14.891
450.396,13.531
710.912,13.466
623.614,13.57
759.786,13.57
862.796,16.378
593.198,14.038
704.698,15.183
449.071,14.194
710.496,14.35
592.262,14.818
590.639,15.817
618.467,15.442
620.858,16.066
588.83,17.002
495.063,18.64
587.986,18.323
707.688,17.782
706.674,19.342
853.687,18.898
851.659,19.03
855.246,19.186
861.902,19.55
552.486,20.122
751.675,20.434
769.496,21.135
705.504,20.746
750.687,21.265
484.946,21.057
546.195,23.079
702.746,25.718
601.621,21.681
499.091,24.216
536.217,28.147
845.205,25.756
849.787,24.177
765.401,24.645
441.428,25.113
746.148,29.966
849.381,25.737
752.819,25.945
747.931,26.361
543.283,26.673
755.384,28.599
849.215,27.193
858.678,32.183
746.995,27.297
452.19,28.233
695.053,28.233
689.678,30.097
552.018,29.169
750.115,29.169
450.408,29.926
553.177,29.904
584.982,29.688
489.727,30.949
756.051,32.347
750.058,32.359
754.482,31.04
448.135,31.352
547.339,31.508
548.672,31.522
735.155,33.772
542.108,33.781
696.145,32.6
434.218,34.274
745.747,33.224
694.897,33.536
837.313,36.858
593.405,34.524
620.439,34.94
741.04,37.367
616.779,34.826
578.134,35.23
592.262,34.784
670.956,36.719
686.37,34.992
840.272,34.784
495.652,35.917
627.773,35.46
691.821,36.558
664.46,36.559
591.326,35.72
626.266,35.928
738.884,35.72
589.766,36.032
578.535,36.344
586.802,37.436
733.269,37.28
732.957,37.903
375.759,38.215
535.683,39.038
732.021,38.215
671.063,39.214
856.806,38.683
527.885,42.751
499.158,39.741
559.506,39.775
573.232,39.931
748.684,43.618
453.438,40.711
531.585,40.711
534.237,40.711
702.073,41.023
726.874,41.335
452.731,42.437
701.924,43.009
524.566,42.583
689.416,43.029
719.98,44.777
522.632,45.385
536.68,43.935
662.141,44.143
689.074,44.351
660.983,44.678
705.676,45.157
751.051,44.455
659.396,45.64
688.97,45.391
529.869,45.807
533.457,45.859
729.265,46.171
688.034,46.326
432.537,46.638
709.225,47.336
721.911,48.374
432.225,47.574
718.139,49.628
603.024,47.886
629.085,48.912
651.223,47.886
653.718,47.886
431.328,48.393
615.191,48.198
650.443,48.354
562.937,48.51
654.232,50.694
