512.536,57.894
378.333,73.363
327.717,110.279
427.233,112.213
422.67,114.816
834.969,130.556
834.657,131.18
834.969,131.804
454.374,133.364
454.062,134.456
453.438,134.924
444.017,139.791
623.614,221.806
625.33,223.209
441.74,223.833
280.611,224.977
513.023,228.825
710.106,235.22
650.079,241.7
380.439,241.303
715.487,241.303
652.159,243.487
717.671,244.423
721.57,247.231
111.546,253.743
110.045,253.782
111.34,255.342
274.371,255.03
718.399,255.654
721.63,262.157
793.79,261.269
795.327,262.272
677.377,264.084
798.469,263.141
737.012,266.26
747.151,268.756
746.215,269.38
864.832,269.976
742.368,271.252
864.917,271.252
730.461,271.564
691.154,274.839
691.778,274.683
741.153,282.681
742.316,283.106
544.531,283.886
543.595,284.354
865.853,287.474
753.39,289.814
754.482,290.282
811.44,297.572
497.068,298.437
776.102,303.867
889.727,309.953
815.315,310.091
816.073,311.272
478.707,312.587
817.031,312.743
776.424,319.294
353.298,319.606
267.508,338.076
609.576,338.012
518.638,338.324
608.484,338.324
521.758,338.948
521.446,339.572
61.231,340.75
754.794,342.067
515.831,343.627
518.326,345.499
766.961,347.059
514.271,348.307
477.147,349.554
484.426,351.218
494.903,354.416
305.496,355.362
497.113,354.858
428.169,359.983
427.732,361.659
492.901,369.364
490.406,371.704
409.919,372.328
408.515,378.879
408.567,380.283
407.788,380.543
410.075,380.751
749.916,383.275
841.208,384.962
751.605,387.649
844.52,389.558
786.927,395.101
532.209,396.505
524.462,396.869
318.67,397.441
451.878,397.909
532.053,398.377
465.499,405.866
759.786,405.396
761.082,407.604
517.391,408.515
519.574,408.827
516.143,409.139
517.702,409.139
862.11,412.571
138.356,413.507
763.061,413.507
137.482,415.067
763.685,414.755
489.418,416.73
493.057,416.471
490.874,417.094
487.949,418.732
484.946,419.434
766.649,419.746
548.899,420.682
549.731,420.786
485.05,421.202
483.699,423.178
471.496,425.349
559.194,424.738
469.504,425.517
472.593,426.796
885.132,426.672
669.109,427.441
661.621,428.585
666.821,428.793
665.261,428.793
664.414,429.684
665.989,429.625
669.005,430.353
661.829,431.601
663.389,431.601
299.016,431.913
894.554,433.005
488.378,433.369
701.605,440.336
699.161,440.856
700.825,440.96
242.629,445.327
548.587,445.795
241.927,445.951
242.655,447.095
470.159,447.573
529.183,448.572
513.023,449.799
434.564,450.318
434.72,451.098
527.061,451.254
561.377,452.346
495.241,456.87
495.241,457.494
774.374,460.566
372.64,464.825
717.143,471.172
232.256,477.771
232.568,479.197
546.247,478.863
392.605,479.799
112.307,480.579
232.568,480.735
108.407,491.186
108.095,491.81
808.036,493.681
144.624,494.773
805.332,494.617
807.204,495.085
97.045,496.702
807.828,495.865
807.204,496.489
805.488,497.737
809.076,498.985
80.122,500.604
431.913,507.876
635.157,508.5
550.459,509.279
554.41,510.423
553.578,510.839
551.207,512.025
386.834,515.363
815.939,516.871
816.563,517.613
819.371,517.079
817.499,519.886
90.137,523.25
359.225,524.878
422.866,528.933
683.355,529.557
263.453,530.181
414.28,531.87
682.003,530.597
683.199,531.273
683.979,531.273
427.233,534.704
419.642,537.46
518.326,546.403
516.398,548.757
514.999,549.731
465.917,551.239
707.13,554.481
697.913,557.374
531.072,557.99
400.716,557.634
418.498,565.121
417.25,565.745
716.927,566.249
361.097,570.736
347.371,571.984
347.683,573.232
353.548,573.981
734.849,575.769
733.893,575.728
184.318,579.497
323.849,588.081
742.789,595.261
162.986,597.494
753.546,598.813
163.001,599.749
753.546,600.061
752.299,600.685
183.815,602.054
238.022,603.288
530.436,610.242
530.805,611.603
530.805,612.227
184.409,615.347
439.712,623.77
442.956,624.175
820.93,634.377
500.545,641.864
508.344,644.567
317.422,646.855
313.211,647.791
656.526,649.975
312.431,649.351
654.966,649.819
510.438,652.437
651.098,658.023
658.294,659.992
659.702,661.688
658.086,661.985
655.434,663.077
661.651,663.79
192.731,668.162
191.434,669.406
244.111,669.784
192.824,670.939
191.389,670.876
191.523,672.302
606.612,673.06
609.769,674.806
606.456,673.84
611.915,673.996
613.413,675.961
615.439,676.666
294.649,684.603
228.658,687.046
475.587,702.385
754.725,704.152
696.457,709.56
697.081,710.87
754.053,713.069
704.568,724.846
707.314,724.971
97.488,736.389
263.765,755.106
727.81,759.864
488.534,761.502
552.081,763.529
492.537,766.441
354.754,768.001
357.416,768.334
723.91,777.256
726.19,779.847
186.177,786.076
817.811,787.55
134.456,788.486
289.658,794.934
137.794,805.894
137.576,806.736
401.741,808.987
687.098,810.636
475.432,813.443
245.359,814.067
246.113,815.809
689.126,815.003
246.919,815.939
245.983,818.123
781.353,824.958
707.688,822.802
708.749,823.988
703.757,824.846
785.367,828.106
209.171,828.73
207.611,830.289
215.527,832.707
576.053,854.677
577.599,855.246
577.911,857.742
586.334,862.734
661.24,869.735
663.077,870.221
664.86,870.845
660.582,871.156
662.843,871.78
663.951,871.656
454.464,878.77
839.916,896.96
198.966,902.665
776.944,902.353
196.693,905.784
626.89,908.28
603.18,914.987
217.282,918.263
683.043,923.758
683.043,925.126
683.043,925.75
475.691,928.142
83.762,929.494
478.395,937.605
356.917,961.064
228.513,970.049
240.898,972.362
226.953,971.921
235.376,974.728
