492.607,57.522
459.61,96.647
396.367,104.664
400.003,107.828
271.965,117.098
760.858,119.118
264.299,124.184
485.343,126.898
483.976,128.477
383.172,147.654
385.664,147.169
536.242,154.31
535.373,155.959
537.044,157.105
366.82,160.845
537.239,160.115
254.258,164.715
367.7,168.653
504.318,173.874
465.488,177.741
299.432,190.869
300.701,192.138
298.393,192.779
560.453,216.101
557.188,213.94
437.736,216.086
384.923,219.067
558.059,219.707
503.308,237.337
504.652,238.236
497.182,243.071
473.999,243.459
476.313,246.888
473.177,244.792
292.725,246.607
391.981,247.231
469.348,247.498
391.572,248.498
390.768,249.692
390.778,251.197
329.386,256.261
347.282,260.957
329.214,261.893
587.894,279.987
406.755,296.721
5.672,299.002
6.128,301.378
544.739,307.689
593.782,311.534
589.354,312.687
592.153,313.272
561.757,313.939
35.18,318.622
517.203,323.662
301.798,325.325
305.1,325.585
300.524,327.097
297.234,327.762
282.43,330.473
280.833,331.743
279.415,334.983
282.014,335.984
514.492,341.599
510.798,342.213
301.378,352.763
303.813,353.103
304.346,355.794
377.501,372.302
37.678,379.312
98.383,384.203
25.283,385.941
99.282,386.171
490.517,397.508
609.759,400.588
456.359,416.702
409.588,417.718
400.248,418.082
588.557,419.98
101.544,422.949
161.209,427.653
268.776,438.015
725.004,450.276
326.974,454.619
541.302,452.062
389.798,461.081
359.051,476.371
777.683,495.422
659.537,506.885
440.91,506.997
442.344,509.747
444.079,510.305
445.83,510.753
447.303,513.394
449.212,512.768
444.302,513.959
518.108,520.732
594.292,523.579
509.903,524.878
569.668,529.269
591.846,530.766
592.847,533.028
275.979,537.946
512.999,539.168
216.991,537.377
311.076,541.119
312.253,542.57
116.354,543.891
513.682,547.131
625.486,552.97
231.866,552.98
233.211,553.982
227.956,555.731
137.328,558.698
490.393,560.766
494.405,562.611
505.692,569.176
137.638,587.769
83.492,593.135
109.61,595.241
4.483,598.742
686.547,601.673
14.628,601.225
4.646,601.661
378.365,603.621
686.301,606.959
147.641,613.662
541.796,611.003
233.311,613.089
120.291,614.768
212.516,616.473
138.613,619.335
133.832,616.283
116.859,619.227
324.107,621.675
211.897,623.015
200.648,623.233
202.84,623.073
558.414,624.531
205.428,632.968
140.799,633.714
420.318,634.429
212.634,637.371
349.532,639.221
363.749,638.599
357.718,638.952
355.028,640.185
412.169,641.457
373.219,641.374
384.494,643.58
385.118,644.827
142.318,645.995
201.06,646.543
198.827,647.939
150.522,648.883
145.726,649.585
131.388,666.543
174.874,672.308
764.416,673.7
69.828,682.471
150.574,693.234
130.359,695.095
71.016,697.014
659.216,698.877
656.561,700.651
658.894,701.449
117.298,701.761
116.456,705.099
98.372,710.184
866.754,717.116
119.89,726.747
295.429,728.589
365.79,734.354
615.191,734.868
566.941,737.379
112.814,737.675
111.714,739.649
560.233,739.196
552.672,742.047
660.374,739.716
557.4,741.926
634.169,746.215
629.98,749.526
201.84,767.834
203.478,769.886
204.581,772.309
92.646,773.207
98.47,779.779
96.532,783.678
94.948,786.659
384.151,792.136
380.388,793.105
88.916,797.895
122.223,807.16
660.859,833.964
688.151,836.997
664.67,841.299
437.344,843.267
201.228,843.2
619.594,846.703
624.043,853.024
663.473,854.059
570.64,858.378
565.461,860.706
276.563,864.551
645.373,862.945
643.835,867.37
337.923,865.274
478.488,868.777
607.046,867.603
652.362,873.069
373.076,876.772
644.767,878.164
811.19,879.857
438.198,893.59
459.005,914.17
720.692,915.81
637.604,927.586
638.014,934.357
596.044,933.51
597.955,934.563
594.705,935.213
448.267,941.726
156.956,982.878
370.878,997.346
370.647,1002.865
374.512,1003.706
301.231,1023.675
585.086,1028.002
663.643,1032.649
670.749,1033.421
316.75,1051.459
446.196,1067.604
610.955,1084.491
612.856,1085.889
510.232,1087.659
527.685,1110.031
528.985,1112.616
533.014,1120.305
732.506,1132.547
406.244,1141.706
739.196,1141.749
741.12,1143.5
740.047,1146.875
294.025,1210.572
579.51,1211.859
512.75,1215.892
591.986,1222.439
351.588,1223.115
301.083,1223.85
592.823,1224.091
267.101,1231.731
415.552,1261.786
413.856,1263.331
594.029,1274.005
595.693,1275.356
599.036,1282.502
774.188,1296.622
695.336,1322.43
63.46,1331.671
94.993,1330.366
94.081,1332.382
372.148,1349.973
679.568,1345.786
289.619,1356.337
480.651,1359.668
373.999,1386.252
54.262,1393.632
593.065,1405.846
226.552,1406.017
226.475,1410.27
147.967,1418.028
221.39,1446.052
500.527,1450.662
610.753,1475.797
566.525,1501.478
781.375,1508.064
701.171,1540.248
301.677,1544.688
704.634,1542.599
707.61,1545.133
719.591,1555.147
724.309,1559.451
726.926,1560.699
622.255,1563.09
