362.224,0.728
477.591,2.094
539.254,0.546
698.236,0.593
405.418,1.872
410.483,3.656
334.654,4.01
382.697,9.376
683.251,5.251
546.161,5.667
227.68,7.331
501.471,8.929
463.701,9.052
402.019,10.045
332.909,12.055
362.761,11.976
581.473,13.553
338.948,13.615
377.356,16.665
457.788,15.945
680.523,16.042
370.103,18.728
212.712,19.414
386.949,19.457
334.66,21.711
484.69,19.702
209.074,20.365
209.847,21.993
368.93,22.729
384.816,23.651
712.033,23.598
374.434,24.177
379.277,27.149
440.194,25.453
651.79,27.371
715.601,25.624
199.825,30.125
347.937,31.668
378.723,29.169
424.195,33.369
561.037,33.423
598.696,34.87
656.883,36.834
196.935,39.186
615.915,43.473
393.868,42.524
400.761,44.41
537.421,48.146
618.531,48.345
429.932,48.846
365.284,49.331
409.327,50.382
228.232,50.101
367.752,58.766
306.172,58.357
323.068,58.564
316.971,60.964
308.707,62.256
395.028,67.156
376.606,65.356
384.494,69.052
508.084,70.452
435.906,72.219
512.738,73.969
272.637,75.461
357.617,76.923
600.05,78.287
294.091,79.805
267.422,80.729
290.906,81.197
457.093,81.623
304.738,84.545
338.753,86.882
221,87.428
312.863,88.61
307.783,91.987
310.644,91.816
394.872,92.622
343.79,93.704
600.615,93.641
392.976,94.213
191.186,97.543
470.492,97.28
493.543,97.956
482.451,99.048
488.401,101.948
304.289,103.234
276.926,107.504
512.989,109.1
434.409,113.309
453.661,114.646
260.151,115.166
674.516,116.685
286.605,119.304
516.277,120.083
818.926,123.249
537.544,127.25
683.632,127.472
548.509,130.557
284.1,132.756
492.289,135.32
622.341,135.286
557.13,137.588
284.665,142.597
549.835,140.695
323.795,144.506
541.559,147.347
271.399,147.586
273.436,148.546
185.395,152.483
477.511,154.76
222.566,158.772
494.305,169.28
320.445,172.984
260.957,175.613
603.492,176.758
493.11,177.143
665.781,180.523
592.369,181.568
318.933,184.401
256.962,183.786
407.112,182.186
118.754,182.862
414.866,183.501
619.715,183.813
598.209,185.072
417.206,185.239
335.995,186.844
257.046,187.598
407.14,191.985
243.834,193.44
601.941,193.312
248.444,195.185
488.933,193.85
515.709,196.655
257.37,195.819
580.02,197.231
469.036,197.668
581.053,201.818
601.783,203.618
595.405,205.02
626.578,204.293
243.429,204.94
237.456,205.913
263.497,205.829
327.519,206.959
240.388,211.365
233.048,209.699
227.246,211.383
515.123,212.274
231.677,211.355
359.297,211.883
215.858,213.118
230.66,213.337
607.184,214.215
214.336,215.48
318.009,218.006
230.208,221.473
457.211,222.99
452.958,221.882
486.863,222.808
603.992,223.943
227.711,224.413
216.627,226.704
519.106,226.485
271.455,229.128
459.529,231.113
671.343,232.853
274.683,232.171
294.614,234.221
452.045,233.276
719.273,234.029
564.901,236.064
592.208,237.471
472.379,238.54
548.721,239.521
408.474,241.012
345.321,241.571
450.748,243.617
417.511,246.555
217.941,247.196
