332.869,2.427
353.324,1.83
375.396,0.468
426.317,0.712
571.918,1.802
599.324,1.369
437.099,3.136
424.488,2.745
430.848,4.116
390.45,2.85
414.287,2.808
692.298,2.964
324.068,4.886
448.637,6.395
407.788,4.887
640.677,6.548
348.307,5.281
405.76,6.933
398.923,6.395
379.818,8.747
433.384,6.93
356.674,8.234
450.631,7.76
329.759,8.778
573.024,9.125
403.212,9.359
359.173,11.023
400.994,10.589
563.093,11.075
383.72,13.266
443.104,13.102
501.936,14.121
660.41,14.678
646.602,17.525
345.825,17.328
510.839,17.08
365.019,18.072
425.362,18.757
367.359,19.453
431.261,20.802
437.45,20.044
434.305,20.85
483.118,21.907
505.762,22.43
474.692,22.699
517.911,23.293
429.417,24.489
418.325,24.645
288.176,24.216
358.803,26.398
286.469,26.5
741.738,27.71
431.625,27.939
332.626,27.527
435.552,28.376
329.537,30.494
655.036,30.104
400.872,33.37
516.18,34.809
742.878,34.929
290.248,37.689
322.062,36.592
436.022,36.763
393.604,36.359
423.261,37.841
405.636,37.808
319.029,41.638
698.556,39.577
450.958,43.347
851.503,44.17
365.436,44.171
306.289,46.056
340.854,44.281
363.047,46.742
857.149,49.894
330.758,50.582
312.686,50.283
427.088,51.1
376.765,54.022
304.008,52.647
248.791,52.215
288.16,52.847
281.899,54.627
402.339,56.143
466.333,56.387
611.723,57.444
448.551,56.881
372.694,58.375
624.433,59.819
367.292,61.568
371.392,61.159
376.002,62.015
395.13,62.038
301.564,62.133
293.055,62.791
472.225,62.41
431.095,63.302
279.051,63.757
317.69,64.019
428.294,63.765
291.893,64.108
372.328,65.112
362.622,65.2
254.629,65.668
381.219,66.604
347.995,68.358
652.911,68.532
409.101,69.235
365.964,69.973
395.187,70.719
391.394,72.137
357.537,76.122
215.066,76.242
578.074,76.34
347.449,78.537
311.911,80.149
443.611,81.082
359.463,82.395
314.206,82.595
236.13,83.658
347.752,84.317
221.293,84.787
449.525,84.499
452.346,84.854
496.177,85.27
373.696,86.526
188.894,85.946
493.058,85.829
339.936,88.043
360.684,88.34
282.067,87.545
483.714,87.909
304.703,89.828
236.485,91.111
258.551,91.472
325.113,91.933
360.388,94.122
513.228,93.784
690.863,95.191
334.372,95.565
317.816,99.63
849.879,98.186
217.459,99.802
492.212,100.397
278.247,102.546
299.173,101.856
693.775,102.573
792.854,102.948
304.231,105.013
495.263,103.964
349.555,104.125
270.659,107.502
510.399,108.022
292.121,110.488
209.715,109.815
486.907,109.922
299.875,111.847
287.258,111.023
508.437,111.979
352.31,114.173
317.5,113.75
407.59,114.251
176.619,115.236
306.262,114.767
263.595,115.114
271.33,115.738
272.412,119.172
174.137,118.301
707.031,118.177
257.391,119.75
371.08,119.707
483.589,120.605
283.119,123.506
292.517,121.874
301.2,122.549
852.657,124.005
289.591,126.011
291.797,126.962
357.094,126.085
671.981,131.134
290.032,129.714
339.26,129.917
334.892,129.465
253.283,131.711
520.466,131.136
206.177,133.206
493.322,132.14
458.761,133.696
322.547,134.211
645.128,135.26
438.994,137.099
521.416,136.403
614.467,138.237
467.229,137.869
446.419,137.524
274.106,139.385
514.987,139.724
475.276,140.487
683.031,142.729
577.132,141.818
271.501,143.742
286.958,148.451
412.075,143.9
652.281,145.239
507.576,145.387
471.008,146.593
306.608,145.895
269.763,149.198
562.848,146.511
169.819,146.868
373.203,147.843
591.298,147.403
638.717,147.945
461.324,149.461
556.012,147.927
312.626,149.079
656.247,151.64
266.494,150.678
355.528,151.47
597.994,151.224
620.395,151.77
681.999,151.854
275.965,153.397
648.103,152.817
567.405,152.495
318.358,153.382
265.481,153.746
683.775,154.506
544.544,156.301
689.533,157.396
259.928,155.358
451.923,155.112
423.958,155.514
484.291,155.545
220.851,157.31
506.108,157.351
665.746,160.173
561.44,158.571
273.202,159.361
308.365,159.629
614.353,158.945
263.651,160.051
382.864,161.895
82.599,161.601
199.998,161.357
501.088,161.018
329.808,162.44
564.092,161.909
272.411,162.02
260.292,165.693
388.176,163.219
759.903,163.196
350.204,164.029
308.095,164.857
500.25,164.768
250.276,168.485
433.816,167.431
663.268,170.21
481.034,171.71
665.885,170.696
330.571,172.718
698.697,173.607
275.103,173.354
241.927,172.27
393.63,172.672
518.781,172.912
265.048,175.841
502.131,174.57
258.565,176.875
678.851,176.945
517.511,175.599
209.431,176.207
218.7,179.529
556.958,177.117
521.362,178.527
427.666,178.648
665.417,178.716
251.455,180.454
188.731,181.975
256.946,181.317
677.428,185.667
259.844,184.921
301.416,184.814
94.057,186.866
232.289,188.194
347.555,189.355
453.166,188.933
713.537,188.777
744.383,188.543
489.092,189.781
300.086,189.785
215.132,193.511
506.508,191.104
615.895,191.115
683.276,192.827
575.969,191.772
718.238,191.871
312.899,192.085
675.365,193.741
439.492,192.16
429.68,193.183
316.685,193.913
241.785,195.338
246.841,195.64
224.241,197.311
80.761,198.801
446.049,198.847
686.371,198.149
423.322,198.564
533.787,199.232
248.705,201.547
602.423,199.515
238.392,201.615
269.67,202.743
538.586,202.803
426.57,202.581
592.44,203.744
